,Unnamed: 0,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
394403,2512152,1618761600,2021-04-18 16:00:00+00:00,ETH-USD,2149.14,2152.31,2144.82,2152.31,2934.23812287
394463,2512212,1618765200,2021-04-18 17:00:00+00:00,ETH-USD,2166.23,2170.0,2166.23,2170.0,103.12898321
394523,2512272,1618768800,2021-04-18 18:00:00+00:00,ETH-USD,2149.01,2154.77,2149.01,2152.51,192.44791035
394583,2512332,1618772400,2021-04-18 19:00:00+00:00,ETH-USD,2173.22,2180.97,2173.22,2180.96,197.59786767
394643,2512392,1618776000,2021-04-18 20:00:00+00:00,ETH-USD,2193.13,2197.86,2193.13,2196.52,276.28637718
394703,2512452,1618779600,2021-04-18 21:00:00+00:00,ETH-USD,2229.89,2230.83,2228.49,2228.82,326.54199745
394763,2512512,1618783200,2021-04-18 22:00:00+00:00,ETH-USD,2222.45,2229.0,2222.0,2229.0,560.6336104
394823,2512572,1618786800,2021-04-18 23:00:00+00:00,ETH-USD,2243.31,2246.28,2243.1,2243.81,91.96011884
394883,2512632,1618790400,2021-04-19 00:00:00+00:00,ETH-USD,2241.67,2251.4,2241.33,2250.23,427.53848054
394943,2512692,1618794000,2021-04-19 01:00:00+00:00,ETH-USD,2260.0,2262.0,2259.35,2260.44,582.07569806
395003,2512752,1618797600,2021-04-19 02:00:00+00:00,ETH-USD,2250.24,2258.01,2250.23,2256.17,219.80540902
395063,2512812,1618801200,2021-04-19 03:00:00+00:00,ETH-USD,2256.15,2256.32,2254.51,2255.44,134.85130080000002
395123,2512872,1618804800,2021-04-19 04:00:00+00:00,ETH-USD,2271.81,2273.92,2270.16,2270.64,105.66572722
395183,2512932,1618808400,2021-04-19 05:00:00+00:00,ETH-USD,2268.09,2268.1,2267.03,2267.33,35.74784998
395243,2512992,1618812000,2021-04-19 06:00:00+00:00,ETH-USD,2244.76,2248.82,2244.57,2248.82,29.80860148
395303,2513052,1618815600,2021-04-19 07:00:00+00:00,ETH-USD,2265.17,2268.59,2263.26,2267.89,48.00507368
395363,2513112,1618819200,2021-04-19 08:00:00+00:00,ETH-USD,2271.65,2274.5,2271.64,2272.99,17.46153868
395423,2513172,1618822800,2021-04-19 09:00:00+00:00,ETH-USD,2244.16,2249.88,2243.56,2249.88,39.87164383
395483,2513232,1618826400,2021-04-19 10:00:00+00:00,ETH-USD,2231.28,2235.17,2231.2,2232.93,91.07039668
395543,2513292,1618830000,2021-04-19 11:00:00+00:00,ETH-USD,2221.49,2222.46,2218.86,2218.86,47.67097906
395603,2513352,1618833600,2021-04-19 12:00:00+00:00,ETH-USD,2249.72,2249.73,2243.77,2243.8,152.53555971
395663,2513412,1618837200,2021-04-19 13:00:00+00:00,ETH-USD,2225.13,2228.89,2222.31,2228.49,255.13471355
395723,2513472,1618840800,2021-04-19 14:00:00+00:00,ETH-USD,2220.2,2220.2,2214.05,2214.69,144.08445394
395783,2513532,1618844400,2021-04-19 15:00:00+00:00,ETH-USD,2147.41,2147.41,2134.65,2137.24,317.3713876
395843,2513592,1618848000,2021-04-19 16:00:00+00:00,ETH-USD,2096.75,2096.86,2073.14,2085.85,1691.346784
395903,2513652,1618851600,2021-04-19 17:00:00+00:00,ETH-USD,2106.96,2107.03,2100.0,2100.72,132.88738394
395963,2513712,1618855200,2021-04-19 18:00:00+00:00,ETH-USD,2148.51,2150.48,2146.56,2150.27,386.27688962
396023,2513772,1618858800,2021-04-19 19:00:00+00:00,ETH-USD,2171.93,2172.04,2164.21,2164.21,164.37724515
396083,2513832,1618862400,2021-04-19 20:00:00+00:00,ETH-USD,2191.74,2192.47,2186.42,2186.94,1236.13678242
396143,2513892,1618866000,2021-04-19 21:00:00+00:00,ETH-USD,2209.15,2209.15,2206.0,2207.73,171.06602535
396203,2513952,1618869600,2021-04-19 22:00:00+00:00,ETH-USD,2205.43,2208.81,2205.43,2207.44,79.70428315
396263,2514012,1618873200,2021-04-19 23:00:00+00:00,ETH-USD,2191.54,2191.54,2185.19,2186.76,229.19137121
396323,2514072,1618876800,2021-04-20 00:00:00+00:00,ETH-USD,2163.69,2175.97,2163.24,2174.98,342.02278861
396383,2514132,1618880400,2021-04-20 01:00:00+00:00,ETH-USD,2091.39,2101.14,2087.87,2098.37,768.39960114
396443,2514192,1618884000,2021-04-20 02:00:00+00:00,ETH-USD,2100.52,2102.67,2097.68,2101.85,293.74583431
396503,2514252,1618887600,2021-04-20 03:00:00+00:00,ETH-USD,2096.76,2101.36,2091.41,2096.76,439.16306115
396563,2514312,1618891200,2021-04-20 04:00:00+00:00,ETH-USD,2110.03,2110.18,2104.26,2104.45,212.48346289
396623,2514372,1618894800,2021-04-20 05:00:00+00:00,ETH-USD,2143.91,2145.42,2142.33,2145.42,51.2021039
396683,2514432,1618898400,2021-04-20 06:00:00+00:00,ETH-USD,2121.31,2125.89,2120.05,2125.89,68.75428127
396743,2514492,1618902000,2021-04-20 07:00:00+00:00,ETH-USD,2079.5,2079.67,2073.0,2079.67,213.74378103
396803,2514552,1618905600,2021-04-20 08:00:00+00:00,ETH-USD,2093.96,2096.67,2092.24,2093.72,274.85210327
396863,2514612,1618909200,2021-04-20 09:00:00+00:00,ETH-USD,2145.7,2147.41,2145.12,2146.69,61.13298458
396923,2514672,1618912800,2021-04-20 10:00:00+00:00,ETH-USD,2140.87,2146.48,2137.62,2146.33,40.20333865
396983,2514732,1618916400,2021-04-20 11:00:00+00:00,ETH-USD,2185.03,2192.57,2185.03,2191.0,70.70460799
397043,2514792,1618920000,2021-04-20 12:00:00+00:00,ETH-USD,2197.0,2197.99,2187.14,2188.07,218.71623968
397103,2514852,1618923600,2021-04-20 13:00:00+00:00,ETH-USD,2182.61,2190.89,2182.25,2190.4,122.79457405
397163,2514912,1618927200,2021-04-20 14:00:00+00:00,ETH-USD,2224.2,2233.06,2224.2,2230.75,483.68618921
397223,2514972,1618930800,2021-04-20 15:00:00+00:00,ETH-USD,2177.26,2185.52,2175.17,2182.38,370.66460017
397283,2515032,1618934400,2021-04-20 16:00:00+00:00,ETH-USD,2187.66,2195.0,2187.66,2194.3,391.88654929
397343,2515092,1618938000,2021-04-20 17:00:00+00:00,ETH-USD,2251.98,2256.35,2242.29,2242.29,689.69846886
397403,2515152,1618941600,2021-04-20 18:00:00+00:00,ETH-USD,2272.62,2275.0,2265.71,2266.7,167.94131232
397463,2515212,1618945200,2021-04-20 19:00:00+00:00,ETH-USD,2285.96,2293.71,2285.96,2291.63,130.47499174
397523,2515272,1618948800,2021-04-20 20:00:00+00:00,ETH-USD,2328.34,2334.42,2328.32,2329.75,793.2283940000003
397583,2515332,1618952400,2021-04-20 21:00:00+00:00,ETH-USD,2307.46,2314.43,2307.45,2314.43,84.22793691
397643,2515392,1618956000,2021-04-20 22:00:00+00:00,ETH-USD,2343.58,2344.98,2337.81,2338.12,94.93869636
397703,2515452,1618959600,2021-04-20 23:00:00+00:00,ETH-USD,2320.86,2328.76,2320.86,2327.86,287.12842305
397763,2515512,1618963200,2021-04-21 00:00:00+00:00,ETH-USD,2332.18,2342.79,2331.73,2340.3,387.24740508
397823,2515572,1618966800,2021-04-21 01:00:00+00:00,ETH-USD,2288.21,2288.94,2282.0,2284.57,423.35840335
397883,2515632,1618970400,2021-04-21 02:00:00+00:00,ETH-USD,2322.61,2322.77,2316.72,2317.98,93.51074752
397943,2515692,1618974000,2021-04-21 03:00:00+00:00,ETH-USD,2328.85,2329.1,2323.97,2324.35,61.91775307
398003,2515752,1618977600,2021-04-21 04:00:00+00:00,ETH-USD,2286.64,2295.79,2285.68,2295.79,184.4255898
398063,2515812,1618981200,2021-04-21 05:00:00+00:00,ETH-USD,2308.26,2308.41,2300.17,2301.77,47.91294744
398123,2515872,1618984800,2021-04-21 06:00:00+00:00,ETH-USD,2304.12,2304.33,2296.62,2299.21,97.85965226
398183,2515932,1618988400,2021-04-21 07:00:00+00:00,ETH-USD,2316.17,2316.17,2310.0,2310.0,106.04418745
398243,2515992,1618992000,2021-04-21 08:00:00+00:00,ETH-USD,2295.11,2300.86,2295.11,2299.94,51.94644263
398303,2516052,1618995600,2021-04-21 09:00:00+00:00,ETH-USD,2296.95,2296.95,2290.08,2291.64,60.66783501
398363,2516112,1618999200,2021-04-21 10:00:00+00:00,ETH-USD,2300.15,2300.15,2298.22,2299.81,14.45671376
398423,2516172,1619002800,2021-04-21 11:00:00+00:00,ETH-USD,2265.86,2265.88,2257.01,2259.66,66.08598007
398483,2516232,1619006400,2021-04-21 12:00:00+00:00,ETH-USD,2265.45,2267.09,2264.0,2265.97,127.85987029
398543,2516292,1619010000,2021-04-21 13:00:00+00:00,ETH-USD,2369.64,2369.68,2360.01,2360.01,241.64785834
398603,2516352,1619013600,2021-04-21 14:00:00+00:00,ETH-USD,2388.52,2392.14,2388.52,2391.11,390.42875517
398663,2516412,1619017200,2021-04-21 15:00:00+00:00,ETH-USD,2442.99,2450.55,2442.99,2447.73,957.98996628
398723,2516472,1619020800,2021-04-21 16:00:00+00:00,ETH-USD,2444.97,2451.97,2443.02,2449.22,976.82398604
398783,2516532,1619024400,2021-04-21 17:00:00+00:00,ETH-USD,2426.58,2432.1,2426.58,2432.01,111.91922196
398843,2516592,1619028000,2021-04-21 18:00:00+00:00,ETH-USD,2421.32,2426.56,2421.32,2425.05,255.68033778
398903,2516652,1619031600,2021-04-21 19:00:00+00:00,ETH-USD,2409.44,2412.5,2409.04,2410.46,335.27197594
398963,2516712,1619035200,2021-04-21 20:00:00+00:00,ETH-USD,2440.59,2441.0,2431.42,2431.61,115.87258041
399023,2516772,1619038800,2021-04-21 21:00:00+00:00,ETH-USD,2404.19,2410.55,2404.19,2410.55,107.36144212
399083,2516832,1619042400,2021-04-21 22:00:00+00:00,ETH-USD,2375.85,2376.26,2372.94,2372.94,198.0604024
399143,2516892,1619046000,2021-04-21 23:00:00+00:00,ETH-USD,2364.67,2365.86,2360.05,2360.06,302.86867465
399203,2516952,1619049600,2021-04-22 00:00:00+00:00,ETH-USD,2357.74,2367.13,2357.74,2366.63,205.90140982
399263,2517012,1619053200,2021-04-22 01:00:00+00:00,ETH-USD,2416.66,2418.25,2413.01,2416.68,396.34204382
399323,2517072,1619056800,2021-04-22 02:00:00+00:00,ETH-USD,2401.03,2404.37,2386.13,2389.31,931.31422602
399383,2517132,1619060400,2021-04-22 03:00:00+00:00,ETH-USD,2406.0,2406.0,2398.01,2398.01,205.56999543
399443,2517192,1619064000,2021-04-22 04:00:00+00:00,ETH-USD,2391.16,2403.88,2387.18,2402.49,217.2428824
399503,2517252,1619067600,2021-04-22 05:00:00+00:00,ETH-USD,2447.04,2452.5,2446.68,2452.09,2204.45006936
399563,2517312,1619071200,2021-04-22 06:00:00+00:00,ETH-USD,2478.69,2485.71,2476.96,2484.44,341.68775652
399623,2517372,1619074800,2021-04-22 07:00:00+00:00,ETH-USD,2476.29,2479.0,2474.56,2477.65,217.39031164
399683,2517432,1619078400,2021-04-22 08:00:00+00:00,ETH-USD,2472.62,2483.04,2472.62,2477.78,233.80707825
399743,2517492,1619082000,2021-04-22 09:00:00+00:00,ETH-USD,2453.45,2453.74,2447.47,2449.65,265.11471441
399803,2517552,1619085600,2021-04-22 10:00:00+00:00,ETH-USD,2493.77,2498.0,2493.56,2495.32,348.48465276
399863,2517612,1619089200,2021-04-22 11:00:00+00:00,ETH-USD,2510.35,2522.21,2509.55,2522.19,661.56284277
399923,2517672,1619092800,2021-04-22 12:00:00+00:00,ETH-USD,2545.52,2557.72,2545.07,2554.43,379.4360788
399983,2517732,1619096400,2021-04-22 13:00:00+00:00,ETH-USD,2552.52,2566.73,2552.26,2566.55,288.8306743
400043,2517792,1619100000,2021-04-22 14:00:00+00:00,ETH-USD,2543.0,2550.12,2543.0,2546.82,331.0653978
400103,2517852,1619103600,2021-04-22 15:00:00+00:00,ETH-USD,2601.72,2608.95,2601.5,2605.94,710.10455038
400163,2517912,1619107200,2021-04-22 16:00:00+00:00,ETH-USD,2612.97,2624.0,2612.97,2616.0,1467.03556768
400223,2517972,1619110800,2021-04-22 17:00:00+00:00,ETH-USD,2615.0,2620.0,2615.0,2619.99,258.05432213
400283,2518032,1619114400,2021-04-22 18:00:00+00:00,ETH-USD,2524.14,2524.46,2513.15,2518.46,1516.98189041
400343,2518092,1619118000,2021-04-22 19:00:00+00:00,ETH-USD,2539.49,2539.49,2523.82,2525.54,306.75205236
400403,2518152,1619121600,2021-04-22 20:00:00+00:00,ETH-USD,2535.33,2535.72,2523.91,2524.35,472.39216758
400463,2518212,1619125200,2021-04-22 21:00:00+00:00,ETH-USD,2398.88,2398.88,2381.58,2381.88,612.65638177
400523,2518272,1619128800,2021-04-22 22:00:00+00:00,ETH-USD,2416.13,2417.06,2405.56,2406.68,299.52148083
400583,2518332,1619132400,2021-04-22 23:00:00+00:00,ETH-USD,2405.15,2406.51,2391.91,2392.6,422.66415777
400643,2518392,1619136000,2021-04-23 00:00:00+00:00,ETH-USD,2399.21,2400.67,2392.01,2400.67,612.03864454
400703,2518452,1619139600,2021-04-23 01:00:00+00:00,ETH-USD,2374.44,2374.5,2360.09,2360.33,460.90648511
400763,2518512,1619143200,2021-04-23 02:00:00+00:00,ETH-USD,2321.52,2321.72,2308.0,2317.13,616.71361322
400823,2518572,1619146800,2021-04-23 03:00:00+00:00,ETH-USD,2250.76,2252.23,2234.12,2243.62,650.25087018
400883,2518632,1619150400,2021-04-23 04:00:00+00:00,ETH-USD,2283.93,2283.93,2272.43,2277.83,427.64241532
400943,2518692,1619154000,2021-04-23 05:00:00+00:00,ETH-USD,2208.08,2220.0,2207.15,2218.25,491.25841059
401003,2518752,1619157600,2021-04-23 06:00:00+00:00,ETH-USD,2228.27,2228.29,2216.87,2219.28,139.81104223
401063,2518812,1619161200,2021-04-23 07:00:00+00:00,ETH-USD,2207.95,2216.99,2207.95,2209.81,352.41871198
401123,2518872,1619164800,2021-04-23 08:00:00+00:00,ETH-USD,2131.66,2141.59,2130.44,2138.06,349.11714333
401183,2518932,1619168400,2021-04-23 09:00:00+00:00,ETH-USD,2218.84,2218.84,2209.12,2209.67,284.16610353
401243,2518992,1619172000,2021-04-23 10:00:00+00:00,ETH-USD,2198.68,2198.68,2191.0,2196.08,472.33271434
401303,2519052,1619175600,2021-04-23 11:00:00+00:00,ETH-USD,2278.87,2279.28,2270.91,2272.94,288.63477235
401363,2519112,1619179200,2021-04-23 12:00:00+00:00,ETH-USD,2299.59,2304.3,2293.08,2300.87,307.64642246
401423,2519172,1619182800,2021-04-23 13:00:00+00:00,ETH-USD,2246.21,2255.1,2245.03,2253.49,364.09210931
401483,2519232,1619186400,2021-04-23 14:00:00+00:00,ETH-USD,2237.15,2242.49,2237.02,2242.49,309.31723369
401543,2519292,1619190000,2021-04-23 15:00:00+00:00,ETH-USD,2300.62,2303.25,2295.01,2298.5,411.72628310000016
401603,2519352,1619193600,2021-04-23 16:00:00+00:00,ETH-USD,2338.0,2343.6,2335.0,2335.48,572.71507462
401663,2519412,1619197200,2021-04-23 17:00:00+00:00,ETH-USD,2330.13,2336.5,2329.09,2329.72,416.48786833
401723,2519472,1619200800,2021-04-23 18:00:00+00:00,ETH-USD,2294.38,2299.91,2289.67,2290.99,190.91869909
401783,2519532,1619204400,2021-04-23 19:00:00+00:00,ETH-USD,2349.3,2353.12,2348.58,2352.73,199.12276018
401843,2519592,1619208000,2021-04-23 20:00:00+00:00,ETH-USD,2368.77,2370.89,2366.5,2368.0,677.11267497
401903,2519652,1619211600,2021-04-23 21:00:00+00:00,ETH-USD,2322.68,2337.07,2322.68,2336.12,358.13945137
401963,2519712,1619215200,2021-04-23 22:00:00+00:00,ETH-USD,2310.31,2319.12,2310.3,2318.09,413.29728786
402023,2519772,1619218800,2021-04-23 23:00:00+00:00,ETH-USD,2320.04,2324.01,2319.98,2323.98,87.2128056
402083,2519832,1619222400,2021-04-24 00:00:00+00:00,ETH-USD,2369.8,2371.18,2369.07,2369.2,133.83456949
402143,2519892,1619226000,2021-04-24 01:00:00+00:00,ETH-USD,2268.33,2278.74,2268.33,2277.2,301.40777282
402203,2519952,1619229600,2021-04-24 02:00:00+00:00,ETH-USD,2266.9,2268.49,2263.58,2264.83,61.57688851
402263,2520012,1619233200,2021-04-24 03:00:00+00:00,ETH-USD,2288.7,2297.33,2288.7,2297.33,97.90947404
402323,2520072,1619236800,2021-04-24 04:00:00+00:00,ETH-USD,2299.55,2300.98,2291.58,2291.78,190.16068422
402383,2520132,1619240400,2021-04-24 05:00:00+00:00,ETH-USD,2312.1,2317.5,2311.34,2312.38,71.72863331
402443,2520192,1619244000,2021-04-24 06:00:00+00:00,ETH-USD,2319.01,2323.76,2319.01,2321.3,142.33762877
402503,2520252,1619247600,2021-04-24 07:00:00+00:00,ETH-USD,2279.9,2279.9,2273.58,2274.19,151.36508455
402563,2520312,1619251200,2021-04-24 08:00:00+00:00,ETH-USD,2276.01,2276.01,2269.89,2271.36,51.60525509
402623,2520372,1619254800,2021-04-24 09:00:00+00:00,ETH-USD,2277.03,2277.03,2268.5,2268.5,146.77794584
402683,2520432,1619258400,2021-04-24 10:00:00+00:00,ETH-USD,2253.86,2253.86,2245.14,2247.48,457.98488793
402743,2520492,1619262000,2021-04-24 11:00:00+00:00,ETH-USD,2190.0,2196.65,2186.75,2196.41,391.72765395
402803,2520552,1619265600,2021-04-24 12:00:00+00:00,ETH-USD,2182.23,2192.29,2176.08,2190.99,243.59952131
402863,2520612,1619269200,2021-04-24 13:00:00+00:00,ETH-USD,2229.16,2232.07,2225.43,2225.77,100.06714986
402923,2520672,1619272800,2021-04-24 14:00:00+00:00,ETH-USD,2217.4,2217.5,2213.55,2214.51,35.43779523
402983,2520732,1619276400,2021-04-24 15:00:00+00:00,ETH-USD,2199.7,2200.51,2190.0,2192.5,205.27299247
403043,2520792,1619280000,2021-04-24 16:00:00+00:00,ETH-USD,2252.79,2256.04,2243.77,2244.92,187.07607914
403103,2520852,1619283600,2021-04-24 17:00:00+00:00,ETH-USD,2238.19,2238.19,2233.25,2236.2,143.75744027
403163,2520912,1619287200,2021-04-24 18:00:00+00:00,ETH-USD,2252.05,2256.17,2251.98,2253.15,73.38056412
403223,2520972,1619290800,2021-04-24 19:00:00+00:00,ETH-USD,2266.74,2272.76,2266.74,2271.68,105.3271247
403283,2521032,1619294400,2021-04-24 20:00:00+00:00,ETH-USD,2273.12,2284.17,2273.12,2280.67,77.74089727
403343,2521092,1619298000,2021-04-24 21:00:00+00:00,ETH-USD,2297.98,2300.5,2297.98,2298.92,138.3664314
403403,2521152,1619301600,2021-04-24 22:00:00+00:00,ETH-USD,2290.79,2296.97,2290.53,2296.34,54.99539420000001
403463,2521212,1619305200,2021-04-24 23:00:00+00:00,ETH-USD,2242.9,2247.46,2233.73,2239.21,580.48018691
403523,2521272,1619308800,2021-04-25 00:00:00+00:00,ETH-USD,2216.18,2223.86,2215.94,2223.06,556.09426793
403583,2521332,1619312400,2021-04-25 01:00:00+00:00,ETH-USD,2218.69,2222.94,2218.69,2222.6,123.89924293
403643,2521392,1619316000,2021-04-25 02:00:00+00:00,ETH-USD,2240.23,2247.29,2240.04,2243.93,549.4644601
403703,2521452,1619319600,2021-04-25 03:00:00+00:00,ETH-USD,2245.8,2247.04,2244.89,2246.43,38.05689777
403763,2521512,1619323200,2021-04-25 04:00:00+00:00,ETH-USD,2190.4,2196.43,2186.88,2195.76,107.82491608
403823,2521572,1619326800,2021-04-25 05:00:00+00:00,ETH-USD,2192.05,2192.56,2191.41,2192.2,26.78758281
403883,2521632,1619330400,2021-04-25 06:00:00+00:00,ETH-USD,2204.46,2204.98,2202.38,2204.09,35.57882258
403943,2521692,1619334000,2021-04-25 07:00:00+00:00,ETH-USD,2182.43,2186.52,2182.42,2184.61,83.25576003
404003,2521752,1619337600,2021-04-25 08:00:00+00:00,ETH-USD,2197.07,2198.0,2196.16,2196.16,29.45576185
404063,2521812,1619341200,2021-04-25 09:00:00+00:00,ETH-USD,2231.08,2240.69,2230.53,2236.15,214.08864079
404123,2521872,1619344800,2021-04-25 10:00:00+00:00,ETH-USD,2256.83,2257.45,2250.76,2250.76,225.19710588
404183,2521932,1619348400,2021-04-25 11:00:00+00:00,ETH-USD,2261.65,2262.11,2256.34,2261.19,97.65666804
404243,2521992,1619352000,2021-04-25 12:00:00+00:00,ETH-USD,2287.85,2295.82,2287.27,2295.82,232.05878041
404303,2522052,1619355600,2021-04-25 13:00:00+00:00,ETH-USD,2322.25,2323.47,2319.71,2322.44,64.70872019
404363,2522112,1619359200,2021-04-25 14:00:00+00:00,ETH-USD,2318.73,2320.36,2311.48,2311.48,137.15531066
404423,2522172,1619362800,2021-04-25 15:00:00+00:00,ETH-USD,2347.46,2349.0,2342.68,2342.95,159.54584028
404483,2522232,1619366400,2021-04-25 16:00:00+00:00,ETH-USD,2344.6,2353.22,2344.38,2353.18,99.98580497
404543,2522292,1619370000,2021-04-25 17:00:00+00:00,ETH-USD,2353.0,2355.0,2353.0,2354.7,738.75537796
404603,2522352,1619373600,2021-04-25 18:00:00+00:00,ETH-USD,2327.62,2330.77,2327.09,2328.43,103.74845798
404663,2522412,1619377200,2021-04-25 19:00:00+00:00,ETH-USD,2299.86,2300.22,2295.0,2298.3,140.32933558
404723,2522472,1619380800,2021-04-25 20:00:00+00:00,ETH-USD,2270.53,2270.92,2265.0,2265.87,537.28193214
404783,2522532,1619384400,2021-04-25 21:00:00+00:00,ETH-USD,2219.29,2220.81,2208.73,2208.74,363.53001857
404843,2522592,1619388000,2021-04-25 22:00:00+00:00,ETH-USD,2216.66,2216.66,2210.0,2211.22,68.99712579999999
404903,2522652,1619391600,2021-04-25 23:00:00+00:00,ETH-USD,2282.01,2287.0,2276.42,2277.44,325.5636231000001
404963,2522712,1619395200,2021-04-26 00:00:00+00:00,ETH-USD,2322.43,2327.99,2320.09,2325.68,995.50295223
405023,2522772,1619398800,2021-04-26 01:00:00+00:00,ETH-USD,2416.34,2418.68,2408.0,2408.01,412.33015462
405083,2522832,1619402400,2021-04-26 02:00:00+00:00,ETH-USD,2449.7,2466.21,2449.52,2460.4,1237.85775403
405143,2522892,1619406000,2021-04-26 03:00:00+00:00,ETH-USD,2451.2,2460.0,2447.6,2459.37,409.72894773
405203,2522952,1619409600,2021-04-26 04:00:00+00:00,ETH-USD,2456.33,2468.88,2456.33,2465.79,338.2434666000001
405263,2523012,1619413200,2021-04-26 05:00:00+00:00,ETH-USD,2455.75,2460.0,2455.75,2460.0,119.53832295
405323,2523072,1619416800,2021-04-26 06:00:00+00:00,ETH-USD,2470.78,2476.65,2470.78,2476.41,166.30956949
405383,2523132,1619420400,2021-04-26 07:00:00+00:00,ETH-USD,2476.4,2479.23,2474.91,2475.45,27.04654631
405443,2523192,1619424000,2021-04-26 08:00:00+00:00,ETH-USD,2454.29,2459.63,2454.2,2458.49,140.17387612
405503,2523252,1619427600,2021-04-26 09:00:00+00:00,ETH-USD,2440.43,2443.64,2440.43,2443.23,65.35238032
405563,2523312,1619431200,2021-04-26 10:00:00+00:00,ETH-USD,2486.91,2486.91,2480.74,2484.22,113.23192865
405623,2523372,1619434800,2021-04-26 11:00:00+00:00,ETH-USD,2480.33,2488.0,2480.33,2487.99,88.41453214
405683,2523432,1619438400,2021-04-26 12:00:00+00:00,ETH-USD,2522.23,2524.25,2520.0,2520.0,62.75570243
405743,2523492,1619442000,2021-04-26 13:00:00+00:00,ETH-USD,2483.94,2490.91,2482.0,2490.91,408.1559966
405803,2523552,1619445600,2021-04-26 14:00:00+00:00,ETH-USD,2495.53,2497.83,2493.16,2497.38,134.70899137
405863,2523612,1619449200,2021-04-26 15:00:00+00:00,ETH-USD,2489.79,2495.0,2487.72,2492.86,77.32943571
405923,2523672,1619452800,2021-04-26 16:00:00+00:00,ETH-USD,2511.75,2516.46,2511.75,2516.46,271.7156237
405983,2523732,1619456400,2021-04-26 17:00:00+00:00,ETH-USD,2487.49,2490.9,2486.39,2490.89,51.04090142
406043,2523792,1619460000,2021-04-26 18:00:00+00:00,ETH-USD,2512.42,2514.0,2508.85,2511.37,184.10688586
406103,2523852,1619463600,2021-04-26 19:00:00+00:00,ETH-USD,2508.72,2509.08,2507.21,2507.43,240.61858083
406163,2523912,1619467200,2021-04-26 20:00:00+00:00,ETH-USD,2493.86,2494.52,2486.44,2487.2,117.03719557
406223,2523972,1619470800,2021-04-26 21:00:00+00:00,ETH-USD,2458.04,2459.8,2456.48,2457.02,206.04723613
406283,2524032,1619474400,2021-04-26 22:00:00+00:00,ETH-USD,2497.45,2497.51,2487.68,2490.6,150.02389576
406343,2524092,1619478000,2021-04-26 23:00:00+00:00,ETH-USD,2510.77,2511.16,2503.26,2510.0,168.54420438
406403,2524152,1619481600,2021-04-27 00:00:00+00:00,ETH-USD,2533.99,2534.84,2526.43,2534.84,261.66617806
406463,2524212,1619485200,2021-04-27 01:00:00+00:00,ETH-USD,2509.25,2509.25,2505.43,2506.96,45.07100215
406522,2524271,1619488800,2021-04-27 02:00:00+00:00,ETH-USD,2517.69,2529.98,2515.71,2528.1,535.78723997
406582,2524331,1619492400,2021-04-27 03:00:00+00:00,ETH-USD,2521.12,2521.12,2518.44,2519.2,64.37056181
406642,2524391,1619496000,2021-04-27 04:00:00+00:00,ETH-USD,2495.85,2500.0,2493.39,2499.67,191.78098014
406702,2524451,1619499600,2021-04-27 05:00:00+00:00,ETH-USD,2510.01,2510.02,2508.19,2508.67,35.34671843
406762,2524511,1619503200,2021-04-27 06:00:00+00:00,ETH-USD,2531.05,2533.91,2530.53,2533.91,14.85381379
406822,2524571,1619506800,2021-04-27 07:00:00+00:00,ETH-USD,2563.67,2565.0,2563.55,2564.48,186.37393096
406882,2524631,1619510400,2021-04-27 08:00:00+00:00,ETH-USD,2548.66,2549.31,2548.11,2549.31,23.20452039
